#name,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40
1-212.txt_371,-0.8557,-1.408,-0.801,-1.2587,-2.3632,-1.0448,-0.9652,-1.6567,-1.5323,-1.5274,-1.5771,-0.8905,-1.3881,-1.6368,-1.6716,-0.5721,-0.5075,-2.408,-1.2289,-1.01,8.125,10.01,13.28,13.795,14.725,8.375,10.09,11.26,9.06,10.89,10.38,11.995,8.88,16.695,14.17,7.965,9.315,17.025,18.18,10.52
1-212.txt_373,-0.9711,-1.3699,-1.4277,-1.4566,-2.6012,-0.8728,-1.1272,-1.8266,-1.8844,-1.3584,-1.1156,-0.9075,-1.0289,-1.7977,-1.711,-0.6994,-0.6185,-2.7861,-1.7919,-1.0636,6.9302,11.7849,11.0349,12.4709,11.4244,12.2326,11.9767,16.4128,8.657,11.4012,13.7849,12.2267,10.0407,18.9302,15.9651,9.1628,10.814,14.0988,12.0756,10.3314
1-212.txt_375,-0.9419,-1.436,-1.7151,-1.6279,-3.1453,-1.1628,-0.8198,-2.1163,-1.7558,-1.4709,-1.0814,-0.8663,-1.1337,-1.7674,-2.0581,-0.9651,-0.7558,-3.4767,-2.0756,-0.8721,7.9825,13.9883,9.9415,15.3158,13.462,11.1404,13.0058,16.8304,12.5322,12.1754,15.4269,14.0117,12.7135,20.7135,13.1053,7.8889,12.3333,11.614,13.6374,10.3918
1-212.txt_377,-0.7857,-1.2041,-1.6684,-1.5663,-2.6837,-0.9796,-0.6276,-1.7857,-1.6888,-1.4694,-1.0204,-0.7449,-1.0714,-1.7347,-1.8316,-0.8163,-0.7449,-3.2755,-2.0357,-0.8878,8.0872,11.8821,8.2,13.1077,14.5333,9.8359,12.2769,14.1538,10.6205,10.841,13.7026,12.3128,10.0615,18.3077,12.0462,7.4205,10.9487,10.6974,11.6923,8.6923
1-212.txt_379,-1.1359,-1.3043,-1.3587,-1.5109,-3.1359,-0.9402,-0.837,-2.1685,-1.5272,-1.413,-1.2065,-0.788,-1.1957,-1.625,-2.2663,-0.9891,-0.6793,-3.2717,-1.7228,-1,7.7377,12.4262,11.6721,15.9508,15.2459,11.5519,15.5574,14.8525,12.5027,14.4044,13.4153,14.6885,13.459,20.8743,14.3934,9.1585,11.0109,16.8579,15.8251,12.2951
1-212.txt_381,-0.7624,-1.3366,-1.6436,-1.6881,-2.6832,-1.0743,-0.7921,-1.7723,-1.7673,-1.5396,-1.0693,-0.8218,-1.0891,-1.7871,-2.005,-0.7327,-0.7327,-3.3416,-2.0792,-0.9752,7.9751,11.8557,9.1443,13.3333,14.3085,10.2438,12.7114,15.7512,11.3035,11.791,14.4129,12.7861,10.4577,18.8109,11.9154,8.2637,11.2289,10.9552,12.5174,9.4627
1-212.txt_383,-1.0944,-1.3056,-1.5222,-1.7222,-3.0444,-0.9556,-0.8833,-2.2222,-1.7556,-1.4333,-1.0667,-0.8222,-1.3444,-1.7111,-2.2222,-0.8944,-0.6556,-3.3611,-1.9,-1.05,7.1453,12.8101,13.2346,15.2402,17.0335,13.0447,15.838,14.1229,12.3296,13.5978,14.581,13.2626,13.1173,22.2905,11.8771,9.0279,10.8547,18,16.352,12.8156
1-212.txt_385,-1.1,-1.2833,-1.4889,-1.6889,-3.1056,-1.0889,-1.0167,-2.1611,-1.7667,-1.3889,-1.0778,-0.9444,-1.2278,-1.5944,-2.1722,-0.8778,-0.5667,-3.1111,-1.7833,-1.0167,8.1117,12.648,12.3464,14.9162,15.7542,11.5978,15.7318,12.7821,12.7598,13.4749,15.1788,12.6425,16.1508,20.8212,11.2793,8.4358,10.8547,20.2961,15.257,12.324
1-212.txt_387,-1.099,-1.3229,-1.3438,-1.6042,-3.0417,-0.8906,-0.7656,-2.0781,-1.599,-1.3438,-1.0781,-0.8854,-1.1875,-1.5156,-2.1927,-0.9635,-0.6979,-3.0677,-1.6771,-0.9427,7.6963,12.5654,11.7382,15.0524,15.0471,11.6492,16.1309,13.1885,14.3874,14.1728,14.5079,12.6597,14.733,19.0105,13.4293,8.445,10.8377,18.178,13.4293,11.5026
1-212.txt_389,-1.0546,-1.2459,-1.2842,-1.4098,-3.1148,-0.9126,-0.7268,-2,-1.6066,-1.3989,-1.1202,-0.765,-1.1585,-1.5956,-2.2951,-0.9891,-0.6557,-3.1967,-1.7104,-0.9454,6.8736,12.3352,12.5769,15.1099,13.1923,11.2198,14.011,13.2857,13.2363,13.0055,12.8516,12.0824,13.3077,19.6813,11.989,7.9945,10.2033,16.4176,14.4615,11.0604
1-212.txt_391,-1.0235,-1.3099,-1.1737,-1.4789,-2.8967,-0.8638,-0.7136,-1.8638,-1.507,-1.3568,-1.1362,-0.8967,-1.0939,-1.4695,-2,-0.723,-0.5681,-3.0423,-1.8216,-0.9437,7.717,11.066,11.6274,14.3349,14.2877,9.4151,13.2642,13.4623,11.5236,12.4245,12.5472,12.7783,13.0566,18.066,13.9811,8.8962,10.1934,16.1462,13.3066,9.9245
1-212.txt_393,-1.0365,-1.2552,-1.4792,-1.5469,-2.6979,-0.9792,-0.9115,-2.1094,-1.651,-1.3021,-1.1094,-0.8646,-1.1406,-1.651,-2.0417,-1,-0.6719,-2.8854,-1.7969,-0.9792,8.1728,10.712,10.9738,14.356,16.1361,11.8534,14.6963,13.8063,10.9058,12.2147,12.9476,12.9791,11.2356,18.1885,14.4398,8.7382,10.3298,22.1518,15.8377,11.0209
1-212.txt_395,-1.0707,-1.2475,-1.3636,-1.3737,-2.8283,-0.9798,-0.8081,-2.0253,-1.4899,-1.2323,-1.0404,-0.8081,-1.0808,-1.399,-1.9293,-1.0303,-0.5101,-2.9293,-1.596,-0.9646,8.0711,11.8325,12.6193,13.7462,14.4518,12.3452,14.5685,13.3452,12.132,13.3147,12.6041,11.7868,12.599,18.9543,11.6548,9.5685,10.3858,15.6954,13.3452,11.4721
1-212.txt_397,-1.096,-1.2475,-1.404,-1.4242,-2.7727,-1.0253,-0.8838,-2.0606,-1.5253,-1.2374,-1.0909,-0.8434,-1.0909,-1.4242,-1.9747,-0.9545,-0.596,-2.7778,-1.5758,-0.9899,8.3858,11.2893,12.9137,13.1472,15.0558,12.9239,12.9188,13.9137,12.401,12.3858,12.6091,12.9594,14.2234,19.0102,13.3147,8.7766,10.7817,16.8122,15.3858,11.6701
1-212.txt_399,-1.0505,-1.2929,-1.3737,-1.3333,-2.7273,-0.9596,-0.8434,-2,-1.5556,-1.2475,-1.0657,-0.8081,-1.2121,-1.3535,-1.9596,-0.9293,-0.5707,-2.9596,-1.6364,-0.9444,7.9289,11.5279,12.8426,13.3299,15.1827,12.0305,14.1269,12.8274,11.9746,13.7411,12.4721,12.7411,14.0152,17.3503,12.269,8.3198,10.0355,16.203,13.2741,11.736
1-212.txt_401,-1.2601,-1.3353,-1.4509,-1.5838,-3.2254,-1.1156,-0.8613,-2.2832,-1.6705,-1.3931,-1.2543,-1.0116,-1.3931,-1.5896,-2.3988,-1.0983,-0.6532,-3.2081,-1.8035,-1.0231,7.3081,13.2384,13.1628,15.1919,16.7267,13.8256,16.5407,15.657,12.7849,14.5,14.4186,14.2965,15.1686,20.7907,14.3256,9.4884,12.064,21.1453,14.7674,11.4942
1-212.txt_403,-1.0761,-1.2589,-1.4315,-1.4721,-2.8528,-1.0508,-0.9645,-2.0914,-1.6853,-1.1878,-0.9898,-0.9036,-1.1523,-1.4569,-2.0406,-0.9543,-0.6497,-2.8985,-1.6599,-1.0355,7.3469,11.199,12.4745,12.6224,13.4541,13.1122,14.3673,14.3112,10.9133,11.7602,12.75,13.949,11.75,19.6327,13.9031,9.0459,10.0765,15.7143,14.8112,11.2449
1-212.txt_405,-1.0631,-1.2252,-1.2793,-1.5676,-2.8964,-0.9369,-0.8829,-2.0946,-1.5721,-1.3243,-1.1036,-0.8829,-1.0766,-1.5901,-2.0495,-0.8018,-0.5991,-3.045,-1.7568,-0.9369,6.8597,12.4932,10.9186,12.2398,14.8145,12.181,14.4118,14.2217,12.5701,12.8462,13.1041,13.1357,11.1493,15.7014,14.5747,8.1222,9.9367,16.6109,11.4661,10.8416
1-212.txt_407,-0.9421,-1.3316,-0.5947,-1.1421,-2.5053,-1,-0.9,-1.6684,-1.4789,-1.6,-1.6632,-0.7579,-1.4263,-1.5474,-1.7632,-0.5789,-0.6632,-2.2684,-1.1211,-1.1105,7.6508,9.381,14.2434,14.6032,11.0582,7.5397,10.1746,11.6032,9.9101,11.0582,10.3069,11.3915,8.9312,17.9206,10.8519,8.3016,8.3492,17.6825,19.8571,11.3175
1-212.txt_409,-0.8327,-1.0571,-1.2245,-1.2408,-2.3755,-0.698,-0.6163,-1.5306,-1.351,-1.1633,-0.8163,-0.8,-0.8286,-1.1878,-1.6122,-0.6449,-0.5918,-2.3837,-1.3347,-0.8449,6.3893,9.4877,9.832,11.7787,9.4836,11.082,10.3238,11.9262,8.9057,9.0246,10.9631,8.6516,8.3648,14.9221,10.1434,7.0492,9.2213,12.4426,11.1844,8.5943
1-212.txt_411,-0.5516,-1.2908,-0.7364,-1.2038,-1.9946,-0.8424,-0.8668,-1.75,-1.4185,-1.2826,-1.3533,-0.7799,-1.0163,-1.5652,-1.5679,-0.2826,-0.413,-2.4973,-1.1902,-0.8451,6.8883,7.1608,12.9646,12.9946,9.406,6.8338,9.8719,9.8474,9.2289,12.485,10.3569,9.1553,7.8256,14.6703,9.5967,8.327,7.7057,12.8801,13.9728,10.6975
1-212.txt_413,-1.0707,-1.3043,-1.3152,-1.4239,-3.0978,-0.9293,-0.7826,-2.0543,-1.5707,-1.4293,-1.2446,-0.8859,-1.3098,-1.6033,-2.2174,-0.9837,-0.6576,-3.2446,-1.6793,-1.0326,7.3825,12.1803,12.3716,15.7432,14.2022,11.9071,15.2623,13.8251,13.1421,14.1475,13.4699,13.612,12.6393,20.2623,13.7541,9.0383,10.623,16.2732,14.6667,11.4699
1-212.txt_415,-1.2541,-1.2597,-1.442,-1.5083,-3.337,-0.8398,-0.7514,-2.3867,-1.5691,-1.2486,-1.1823,-0.8343,-1.2044,-1.6464,-2.4199,-0.9558,-0.7182,-3.3978,-1.8674,-0.9227,6.7333,12.7,13.8111,15.9778,14.3,12.1778,16.75,13.9389,15.1,14.2889,14.65,15.5333,15.9278,20.9389,14.4889,8.0833,11.8111,17.6222,15.4611,12.1056
1-212.txt_417,-1.0378,-1.4216,-0.573,-1.2,-2.5135,-1,-1.027,-1.8973,-1.5243,-1.5081,-1.6919,-0.8541,-1.4378,-1.5622,-1.7243,-0.6595,-0.6541,-2.4,-1.0486,-1.1405,8.1413,9.625,14.3967,15.8478,12.0598,7.8587,11.7283,12.6141,8.9565,13.9348,10.9674,11.5652,9.5652,19.7772,12.212,8.4076,8.5435,19.1576,20.6793,11.6522
1-212.txt_419,-1.0324,-1.4649,-0.6919,-1.2973,-2.4432,-1.0486,-1.0054,-1.8703,-1.5622,-1.4486,-1.7081,-0.7946,-1.4,-1.5297,-1.7892,-0.7081,-0.6649,-2.4757,-1.0486,-1.1514,7.7989,10.087,14.3424,15.7228,13.0598,9.0163,11.9348,12.9293,9.462,14.7446,11.212,11.7717,9.538,18.9946,12.8152,8.2826,8.8533,19.587,20.788,12.4674
1-212.txt_421,-0.1695,-0.9153,-0.6384,-0.9661,-1.7345,-0.4915,-0.3955,-1.1412,-1.4915,-1.3107,-1.2542,-0.4068,-0.8701,-1.8475,-1.4576,0.0904,-0.2203,-2.4181,-1.6384,-0.8305,5.5795,3.9205,7,9.5057,4.7045,5.8125,10.2045,12.8352,2.4318,8.8068,8.4318,7.5114,3.4489,5.5852,3.6307,5.6875,5.9318,3.7557,4.1136,7.0057
1-212.txt_423,-0.3776,-1.035,-0.6084,-1.1119,-1.6923,-0.5455,-0.6573,-1.2727,-1.3986,-1.2028,-1.1608,-0.6503,-0.6783,-1.8671,-1.3007,-0.1049,-0.1259,-2.3636,-1.5804,-0.7762,4.2535,5.0915,9.338,8.3521,5,6.5563,8.1761,12.6268,5.1056,10.507,8.4366,6.8099,5.3662,4.4296,8.7817,4.4014,7.0986,9,4.4437,8.4859
