#name,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147
trpos2840.txt_allergen_2020,0.2622,0.57927,0.15854,0.67073,0.16463,0.16463,0.16463,0.56098,0.27439,0.5122,0.32317,0.16463,0.10366,0.75,0.14634,0.31098,0.15244,0.53659,0.53049,0.2622,0.20732,8.536585,24.39024,38.41463,75,100,1.219512,39.63415,60.97561,79.26829,98.78049,0.6097561,5.487805,17.07317,28.65854,43.90244,1.219512,37.80488,59.7561,78.65854,98.78049,3.04878,8.536585,23.17073,72.56098,99.39024,0.6097561,15.2439,27.43902,38.41463,100,0.6097561,5.487805,17.07317,29.87805,43.90244,1.219512,45.73171,62.19512,80.4878,98.78049,8.536585,25,37.19512,72.56098,100,1.219512,37.80488,65.85366,83.53659,98.78049,3.04878,17.07317,45.12195,62.80488,99.39024,0.6097561,15.2439,27.43902,38.41463,100,11.58537,20.12195,26.82927,36.58537,100,0.6097561,23.17073,51.21951,73.78049,98.78049,8.536585,30.4878,70.73171,84.7561,99.39024,0.6097561,13.41463,31.70732,54.26829,100,4.268293,10.97561,23.78049,39.63415,45.73171,2.439024,49.39024,67.07317,82.92683,98.78049,1.219512,20.73171,55.4878,81.09756,98.78049,8.536585,24.39024,38.41463,75,100,0.6097561,23.78049,48.78049,57.92683,70.12195,0.30675,0.10429,0.09816,0.19632,0.18405,0.07362,0.079755,0.11043,0.30061,0.29448,0.1227,0.13497,0.14724,0.030675,0.2638,0.1411,0.28834,0.055215,0.33129,0.15951,0.079755
trpos2840.txt_allergen_1400,0.35366,0.32927,0.31707,0.47561,0.26829,0.2561,0.31707,0.31707,0.36585,0.45122,0.29268,0.2561,0.097561,0.69512,0.20732,0.39024,0.28049,0.32927,0.42683,0.35366,0.21951,1.219512,20.73171,51.21951,68.29268,97.56098,2.439024,21.95122,42.68293,64.63415,96.34146,3.658537,29.26829,58.53659,79.26829,100,2.439024,24.39024,46.34146,68.29268,96.34146,12.19512,31.70732,53.65854,76.82927,98.78049,1.219512,15.85366,41.46341,74.39024,100,3.658537,29.26829,58.53659,79.26829,100,2.439024,24.39024,45.12195,64.63415,96.34146,1.219512,18.29268,51.21951,68.29268,97.56098,2.439024,24.39024,45.12195,65.85366,96.34146,12.19512,34.14634,54.87805,82.92683,98.78049,1.219512,15.85366,41.46341,74.39024,100,1.219512,17.07317,28.04878,56.09756,97.56098,2.439024,26.82927,48.78049,78.04878,100,6.097561,20.73171,51.21951,65.85366,93.90244,1.219512,18.29268,41.46341,59.7561,97.56098,2.439024,19.5122,53.65854,78.04878,100,6.097561,24.39024,48.78049,73.17073,93.90244,4.878049,29.26829,53.65854,79.26829,100,1.219512,20.73171,51.21951,68.29268,97.56098,2.439024,10.97561,42.68293,57.31707,91.46341,0.32099,0.25926,0.19753,0.28395,0.18519,0.16049,0.18519,0.2716,0.30864,0.2716,0.17284,0.17284,0.14815,0.012346,0.35802,0.18519,0.17284,0.24691,0.40741,0.17284,0.17284
trpos2840.txt_allergen_730,0.38931,0.33282,0.27786,0.38931,0.38626,0.22443,0.30076,0.29771,0.40153,0.34809,0.42748,0.22443,0.13588,0.69313,0.17099,0.4458,0.27176,0.28244,0.41069,0.38931,0.2,0.3053435,30.07634,53.43511,81.22137,99.84733,0.9160305,21.67939,46.25954,71.45038,98.62595,0.1526718,22.74809,47.17557,68.70229,100,0.9160305,23.81679,49.61832,74.96183,99.69466,0.4580153,25.19084,52.21374,75.41985,100,0.1526718,25.03817,46.25954,72.82443,99.54198,0.1526718,22.74809,46.87023,68.85496,100,0.9160305,21.67939,48.0916,71.9084,98.62595,0.3053435,29.61832,52.9771,80.91603,99.84733,1.221374,24.27481,48.70229,75.26718,99.69466,0.4580153,24.58015,52.82443,75.41985,100,0.1526718,25.03817,46.25954,72.82443,99.54198,0.3053435,27.63359,46.71756,79.54198,99.54198,0.1526718,22.74809,47.78626,70.99237,100,3.206107,34.19847,57.55725,84.27481,99.84733,0.1526718,25.49618,50.22901,78.32061,100,0.7633588,20,43.51145,67.93893,98.47328,0.9160305,28.70229,54.19847,76.94656,99.69466,0.4580153,22.74809,44.58015,69.31298,100,0.3053435,30.07634,53.43511,81.22137,99.84733,0.1526718,21.67939,49.31298,71.14504,98.47328,0.21101,0.20795,0.19266,0.29664,0.1682,0.17584,0.19725,0.22477,0.20031,0.28593,0.15443,0.1896,0.17125,0.055046,0.21713,0.24465,0.25688,0.14985,0.30581,0.16972,0.11315
trpos2840.txt_allergen_2083,0.28743,0.36826,0.34431,0.40419,0.38922,0.20659,0.38024,0.31138,0.30838,0.33234,0.46108,0.20659,0.07485,0.81138,0.11377,0.30838,0.38024,0.31138,0.48503,0.28743,0.22754,0.2994012,23.65269,49.4012,75.4491,99.4012,0.5988024,25.4491,50.8982,74.2515,99.7006,1.796407,23.35329,46.70659,73.35329,100,0.5988024,25.7485,50.8982,72.45509,99.7006,0.2994012,21.25749,43.41317,71.25749,100,2.994012,24.2515,56.28743,84.43114,98.50299,1.796407,22.75449,48.8024,76.0479,100,0.5988024,25.7485,49.7006,70.65868,99.7006,0.2994012,23.65269,49.4012,76.34731,99.4012,0.5988024,26.34731,50.8982,69.46108,99.7006,0.2994012,20.35928,44.01198,72.15569,100,2.994012,24.2515,56.28743,84.43114,98.50299,3.293413,20.65868,53.89222,73.9521,98.50299,0.5988024,23.9521,48.8024,75.7485,100,0.2994012,27.84431,50,66.16766,99.4012,0.2994012,20.65868,43.11377,69.16168,99.4012,1.796407,23.35329,52.09581,74.8503,100,1.497006,26.94611,53.29341,79.34132,99.7006,0.5988024,24.2515,47.30539,70.95808,100,0.2994012,23.65269,49.4012,75.4491,99.4012,1.497006,25.4491,55.98802,79.34132,99.7006,0.23123,0.2042,0.24925,0.3033,0.14114,0.15315,0.22823,0.24324,0.21021,0.28228,0.12613,0.16817,0.13814,0.006006,0.1952,0.21622,0.2012,0.23123,0.3003,0.20721,0.13514
trpos2840.txt_allergen_3239,0.28302,0.42925,0.28774,0.47642,0.29245,0.23113,0.32311,0.37736,0.29953,0.37972,0.38915,0.23113,0.087264,0.82547,0.087264,0.3467,0.30189,0.35142,0.4434,0.28302,0.27358,4.009434,19.81132,49.5283,70.75472,98.58491,0.7075472,27.12264,50.70755,76.65094,100,0.2358491,22.64151,49.29245,77.83019,99.29245,0.7075472,25.4717,49.0566,74.76415,100,1.179245,23.82075,51.88679,74.0566,99.0566,0.2358491,24.5283,50.9434,74.5283,94.57547,0.2358491,24.5283,49.29245,78.53774,99.29245,0.7075472,25.9434,48.82075,75.9434,100,4.009434,19.81132,50.9434,70.75472,98.58491,0.7075472,24.76415,47.16981,71.93396,99.76415,0.9433962,24.29245,51.88679,76.41509,100,0.2358491,24.5283,50.9434,74.5283,94.57547,5.188679,15.80189,46.22642,67.45283,87.0283,0.2358491,25.23585,50,77.35849,100,4.009434,18.63208,49.76415,65.80189,98.58491,0.2358491,22.16981,53.30189,74.0566,99.76415,0.4716981,28.06604,49.29245,81.36792,99.29245,0.7075472,24.76415,47.16981,71.22642,100,0.4716981,23.58491,47.40566,77.35849,99.76415,4.009434,19.81132,49.5283,70.75472,98.58491,0.2358491,27.35849,52.59434,80.42453,100,0.23877,0.14894,0.28369,0.2766,0.20804,0.14894,0.27423,0.18676,0.21513,0.34279,0.18676,0.17021,0.14184,0.018913,0.14184,0.21277,0.22931,0.20804,0.22459,0.2435,0.16312
trpos2840.txt_allergen_2555,0.29167,0.375,0.33333,0.375,0.41667,0.20833,0.33333,0.375,0.29167,0.25,0.54167,0.20833,0.041667,0.875,0.083333,0.41667,0.33333,0.25,0.33333,0.29167,0.375,33.33333,33.33333,62.5,75,95.83333,8.333333,12.5,20.83333,41.66667,91.66667,4.166667,25,50,83.33333,100,8.333333,12.5,20.83333,41.66667,91.66667,4.166667,33.33333,58.33333,75,95.83333,25,25,29.16667,66.66667,100,4.166667,25,50,83.33333,100,8.333333,12.5,20.83333,41.66667,91.66667,33.33333,33.33333,62.5,75,95.83333,8.333333,8.333333,16.66667,20.83333,45.83333,4.166667,37.5,58.33333,75,95.83333,25,25,29.16667,66.66667,100,66.66667,66.66667,66.66667,66.66667,66.66667,4.166667,20.83333,41.66667,75,100,54.16667,54.16667,54.16667,54.16667,62.5,25,50,62.5,75,95.83333,4.166667,8.333333,16.66667,29.16667,100,33.33333,33.33333,41.66667,45.83333,91.66667,4.166667,29.16667,50,83.33333,100,33.33333,33.33333,62.5,75,95.83333,8.333333,12.5,20.83333,37.5,91.66667,0.17391,0.26087,0.17391,0.21739,0.13043,0.17391,0.17391,0.26087,0.17391,0.13043,0.043478,0.26087,0.043478,0.043478,0.13043,0.17391,0.17391,0.086957,0.26087,0.17391,0.17391
trpos2840.txt_allergen_1585,0.26471,0.4902,0.2451,0.5098,0.29412,0.19608,0.28431,0.45098,0.26471,0.46078,0.34314,0.19608,0.098039,0.79412,0.10784,0.5098,0.33333,0.15686,0.52941,0.26471,0.20588,4.901961,16.66667,43.13725,75.4902,100,1.960784,24.5098,50,71.56863,99.01961,0.9803922,15.68627,42.15686,76.47059,98.03922,1.960784,23.52941,47.05882,69.60784,99.01961,0.9803922,11.76471,58.82353,80.39216,100,10.78431,31.37255,50,77.45098,97.05882,0.9803922,17.64706,52.94118,76.47059,98.03922,1.960784,23.52941,48.03922,71.56863,99.01961,4.901961,16.66667,43.13725,75.4902,100,2.941176,22.54902,46.07843,69.60784,99.01961,0.9803922,11.76471,55.88235,76.47059,100,10.78431,31.37255,50,77.45098,97.05882,10.78431,16.66667,43.13725,63.72549,97.05882,0.9803922,24.5098,51.96078,74.5098,100,4.901961,9.803922,29.41176,50.98039,94.11765,2.941176,23.52941,58.82353,77.45098,100,0.9803922,24.5098,50,70.58824,98.03922,1.960784,12.7451,39.21569,56.86275,99.01961,0.9803922,19.60784,47.05882,71.56863,98.03922,4.901961,16.66667,43.13725,75.4902,100,1.960784,32.35294,52.94118,74.5098,99.01961,0.17822,0.20792,0.19802,0.26733,0.16832,0.14851,0.24752,0.23762,0.14851,0.27723,0.15842,0.15842,0.16832,0.029703,0.16832,0.37624,0.16832,0.089109,0.29703,0.24752,0.089109
trpos2840.txt_allergen_3524,0.24265,0.43803,0.31933,0.43172,0.34664,0.22164,0.35189,0.37395,0.27416,0.33088,0.44748,0.22164,0.068277,0.83718,0.094538,0.41071,0.28361,0.30567,0.45168,0.24265,0.30567,0.4201681,23.42437,48.63445,73.21429,99.36975,0.210084,24.57983,49.57983,74.26471,99.78992,0.105042,26.47059,51.47059,76.47059,100,0.210084,23.0042,48.84454,74.26471,100,0.3151261,26.47059,55.2521,79.30672,99.68487,0.105042,23.42437,45.37815,70.06303,99.89496,0.105042,26.89076,50.42017,75.42017,100,0.210084,24.68487,50.63025,75.63025,99.78992,0.4201681,22.58403,48.31933,72.79412,99.36975,0.210084,26.36555,50.73529,75.52521,99.78992,0.3151261,24.15966,52.52101,78.2563,100,0.105042,23.42437,45.37815,70.06303,99.89496,0.4201681,18.69748,43.27731,69.32773,98.0042,0.105042,25.84034,50.73529,75.10504,100,3.571429,22.68908,49.47479,75.73529,99.26471,0.105042,22.26891,50,75.31513,99.57983,0.3151261,26.9958,51.47059,76.47059,100,0.210084,26.15546,47.68908,70.90336,99.78992,0.210084,27.31092,52.94118,77.52101,100,0.4201681,23.42437,48.63445,73.21429,99.36975,0.105042,21.63866,46.21849,71.95378,99.78992,0.20505,0.15247,0.27655,0.30179,0.2103,0.13565,0.26393,0.18822,0.20084,0.30179,0.16088,0.18507,0.11146,0.012618,0.15983,0.204,0.26183,0.1735,0.22082,0.27865,0.1367
trpos2840.txt_allergen_2284,0.35674,0.3427,0.30056,0.36236,0.35955,0.27809,0.33708,0.2809,0.38202,0.3118,0.41011,0.27809,0.13483,0.7191,0.14607,0.46067,0.27247,0.26685,0.41292,0.35674,0.23034,0.8426966,26.68539,50.5618,76.96629,99.7191,0.5617978,22.19101,46.91011,73.59551,96.91011,0.2808989,23.03371,51.1236,74.4382,100,0.5617978,20.78652,43.53933,69.94382,96.91011,1.685393,24.4382,52.52809,78.37079,99.7191,0.2808989,27.52809,52.80899,74.1573,100,0.2808989,23.8764,50.8427,72.75281,100,0.5617978,20.78652,45.22472,75.5618,96.91011,0.8426966,27.52809,51.96629,76.96629,99.7191,0.5617978,19.38202,44.10112,73.03371,96.91011,1.685393,24.4382,50.8427,76.1236,99.7191,0.2808989,27.52809,52.80899,74.1573,100,2.52809,26.40449,53.08989,80.33708,99.4382,0.2808989,25,49.7191,74.4382,100,0.8426966,23.31461,45.50562,73.8764,99.7191,0.2808989,22.75281,53.37079,81.17978,100,1.685393,25,48.03371,71.06742,98.31461,0.8426966,24.7191,44.10112,67.41573,96.91011,0.5617978,20.78652,50.8427,74.7191,98.31461,0.8426966,26.68539,50.5618,76.96629,99.7191,0.2808989,26.96629,47.19101,73.31461,100,0.23662,0.24225,0.20845,0.25352,0.19718,0.20282,0.20282,0.28169,0.20282,0.25915,0.16338,0.23662,0.19155,0.039437,0.21972,0.24225,0.23662,0.17465,0.32394,0.17746,0.15493
trpos2840.txt_allergen_3271,0.23913,0.47826,0.28261,0.55217,0.26087,0.18696,0.33043,0.42609,0.24348,0.43478,0.37826,0.18696,0.06087,0.86522,0.073913,0.31304,0.36087,0.32609,0.46957,0.23913,0.2913,0.4347826,28.26087,50.86957,74.78261,97.82609,0.8695652,26.08696,49.13043,77.3913,100,1.304348,16.08696,45.65217,66.08696,99.56522,0.8695652,27.3913,54.34783,77.82609,100,1.304348,20.43478,43.91304,63.47826,98.69565,0.4347826,23.91304,51.30435,83.91304,99.13043,1.304348,21.30435,49.56522,72.17391,99.56522,0.8695652,24.34783,46.08696,76.08696,100,0.4347826,28.26087,50.86957,74.78261,97.82609,0.8695652,26.08696,46.08696,74.34783,100,1.304348,22.17391,48.69565,69.56522,99.56522,0.4347826,23.91304,51.30435,83.91304,99.13043,0.4347826,29.13043,63.04348,74.78261,97.82609,0.8695652,23.47826,47.82609,73.91304,100,9.130435,33.47826,52.17391,69.13043,91.73913,0.4347826,17.82609,41.73913,67.3913,97.82609,1.304348,24.34783,51.73913,78.26087,99.56522,1.73913,33.91304,55.65217,75.65217,100,0.8695652,17.82609,41.30435,70.43478,100,0.4347826,28.26087,50.86957,74.78261,97.82609,6.086957,32.6087,58.26087,80,97.3913,0.24017,0.17467,0.26201,0.28384,0.20961,0.10044,0.28821,0.21834,0.20524,0.33188,0.18777,0.12227,0.11354,0.0043668,0.13537,0.21834,0.19651,0.27074,0.27511,0.27074,0.13974
trpos2840.txt_allergen_931,0.20195,0.5114,0.28664,0.52769,0.37134,0.10098,0.2899,0.50489,0.20521,0.36156,0.53746,0.10098,0.055375,0.90879,0.035831,0.22476,0.24104,0.5342,0.53746,0.20195,0.26059,3.908795,21.49837,54.39739,84.69055,99.34853,0.6514658,27.36156,47.557,74.2671,99.67427,0.3257329,18.89251,46.25407,71.00977,100,0.9771987,27.36156,48.85993,74.59283,99.67427,1.954397,24.10423,52.443,76.2215,100,0.3257329,10.42345,35.83062,58.95765,98.37134,0.3257329,17.91531,45.60261,70.68404,100,0.9771987,27.6873,47.88274,74.59283,99.67427,0.6514658,21.17264,53.74593,84.69055,99.34853,0.9771987,27.36156,48.85993,74.59283,99.67427,1.954397,25.7329,51.4658,75.57003,100,0.3257329,10.42345,35.83062,58.95765,98.37134,10.09772,19.21824,51.79153,59.60912,98.37134,0.3257329,25.08143,48.5342,73.94137,100,14.33225,19.54397,54.72313,96.09121,99.0228,0.3257329,16.93811,51.4658,79.15309,100,1.302932,22.47557,46.25407,68.07818,97.39414,0.9771987,30.29316,50.4886,75.57003,99.67427,1.628664,25.40717,47.557,73.2899,100,3.908795,21.49837,54.39739,84.69055,99.34853,0.3257329,25.08143,47.23127,73.61564,99.67427,0.17974,0.12745,0.27778,0.36275,0.081699,0.084967,0.26797,0.13072,0.18301,0.34967,0.035948,0.13072,0.10131,0.0098039,0.055556,0.078431,0.16993,0.28105,0.24183,0.36928,0.065359
trpos2840.txt_allergen_1212,0.3125,0.36513,0.32237,0.375,0.36842,0.25658,0.37171,0.29605,0.33224,0.28618,0.45724,0.25658,0.12171,0.79934,0.078947,0.37171,0.32895,0.29934,0.43092,0.3125,0.25658,1.644737,24.67105,50,75.32895,99.67105,0.3289474,29.27632,54.60526,75.65789,99.01316,0.6578947,18.75,43.09211,70.06579,100,0.3289474,25.65789,55.26316,75.98684,99.01316,0.6578947,20.39474,44.73684,70.72368,100,1.644737,27.96053,50.32895,74.34211,99.67105,0.6578947,23.68421,45.06579,73.35526,100,0.3289474,23.35526,52.30263,75,99.01316,1.644737,25,50.65789,75.32895,99.67105,0.3289474,22.03947,47.03947,68.42105,99.01316,0.6578947,24.01316,51.97368,78.28947,100,1.644737,27.96053,50.32895,74.34211,99.67105,1.644737,24.67105,44.40789,80.59211,99.67105,0.3289474,24.01316,49.34211,74.34211,100,3.618421,24.34211,50,66.77632,95.72368,0.6578947,23.68421,45.72368,67.76316,99.67105,1.973684,29.60526,57.23684,77.96053,100,0.3289474,20.39474,49.34211,72.36842,99.01316,0.3289474,23.68421,46.71053,72.69737,100,1.644737,24.67105,50,75.32895,99.67105,1.315789,22.69737,57.89474,76.31579,97.36842,0.24752,0.18152,0.24422,0.30693,0.20462,0.17162,0.22772,0.22442,0.23102,0.27063,0.16172,0.21452,0.21122,0.013201,0.14521,0.26403,0.25743,0.18812,0.23762,0.19802,0.19142
trpos2840.txt_allergen_1420,0.44569,0.31461,0.2397,0.27715,0.39326,0.32959,0.27341,0.22097,0.50562,0.25094,0.41948,0.32959,0.19476,0.61423,0.19101,0.65169,0.1985,0.14981,0.34831,0.44569,0.20599,1.498127,25.09363,49.4382,73.03371,100,0.3745318,22.84644,51.68539,77.52809,98.50187,1.123596,24.34457,45.31835,72.65918,97.37828,0.7490637,31.83521,56.55431,79.40075,98.50187,1.498127,22.47191,40.07491,70.78652,97.37828,0.3745318,22.09738,49.81273,72.28464,100,1.123596,23.22097,44.19476,68.16479,97.37828,0.7490637,26.59176,53.18352,79.40075,98.50187,0.3745318,23.59551,49.4382,72.28464,100,0.7490637,31.46067,54.30712,79.40075,98.50187,1.498127,24.34457,42.3221,74.1573,97.37828,0.3745318,22.09738,49.81273,72.28464,100,2.996255,29.58801,55.43071,78.65169,100,0.3745318,23.22097,47.56554,74.1573,98.50187,1.498127,20.97378,52.43446,71.91011,93.25843,0.3745318,22.09738,49.4382,72.28464,100,0.7490637,22.47191,44.19476,74.1573,98.12734,4.494382,32.58427,58.42697,80.89888,98.50187,2.621723,26.59176,52.05993,76.77903,97.37828,1.498127,25.09363,49.4382,73.03371,100,0.3745318,14.98127,47.19101,67.0412,98.50187,0.21805,0.22932,0.15414,0.16917,0.1391,0.28947,0.11278,0.29323,0.18797,0.19549,0.12782,0.30075,0.2218,0.075188,0.22556,0.21805,0.15789,0.082707,0.31203,0.15414,0.13534
trpos2840.txt_allergen_161,0.2906,0.41026,0.29915,0.4188,0.33333,0.24786,0.35043,0.34188,0.30769,0.35897,0.39316,0.24786,0.094017,0.80342,0.10256,0.41026,0.31624,0.2735,0.44444,0.2906,0.26496,3.418803,20.51282,52.99145,68.37607,96.5812,0.8547009,23.93162,47.00855,76.06838,100,5.128205,28.20513,48.71795,76.92308,99.1453,0.8547009,23.93162,44.44444,64.10256,100,5.982906,23.07692,47.86325,73.50427,98.2906,2.564103,11.96581,58.11966,71.79487,99.1453,2.564103,23.07692,48.71795,76.92308,99.1453,0.8547009,24.78632,45.29915,64.10256,100,3.418803,21.36752,53.84615,70.94017,96.5812,0.8547009,21.36752,44.44444,61.53846,100,1.709402,25.64103,48.71795,76.92308,98.2906,2.564103,11.96581,58.11966,71.79487,99.1453,3.418803,6.837607,58.11966,65.81197,94.87179,0.8547009,24.78632,50.42735,76.92308,100,9.401709,18.80342,30.76923,47.86325,92.30769,3.418803,30.76923,58.11966,79.48718,99.1453,2.564103,16.23932,40.17094,69.23077,98.2906,0.8547009,20.51282,38.46154,62.39316,100,0.8547009,28.20513,48.71795,74.35897,98.2906,3.418803,20.51282,52.99145,68.37607,96.5812,1.709402,16.23932,41.88034,82.90598,100,0.24138,0.13793,0.24138,0.2931,0.2069,0.17241,0.21552,0.19828,0.19828,0.30172,0.14655,0.23276,0.13793,0.017241,0.17241,0.24138,0.2069,0.18966,0.23276,0.22414,0.14655
trpos2840.txt_allergen_1682,0.24427,0.44275,0.31298,0.45038,0.31298,0.23664,0.34351,0.36641,0.29008,0.39695,0.36641,0.23664,0.076336,0.80153,0.12214,0.40458,0.29008,0.30534,0.48855,0.24427,0.26718,3.053435,32.82443,58.01527,81.67939,98.47328,1.526718,22.90076,47.32824,67.93893,99.23664,0.7633588,19.84733,49.61832,77.8626,100,1.526718,22.1374,45.03817,68.70229,99.23664,3.053435,35.1145,59.54198,82.44275,100,0.7633588,14.50382,38.9313,65.64885,95.41985,0.7633588,19.84733,51.14504,78.62595,100,1.526718,27.48092,48.0916,68.70229,99.23664,3.053435,21.37405,42.74809,73.28244,98.47328,1.526718,22.1374,46.56489,68.70229,99.23664,3.053435,34.35115,58.01527,83.96947,100,0.7633588,14.50382,38.9313,65.64885,95.41985,31.29771,32.82443,64.12214,66.41221,92.36641,0.7633588,23.66412,49.61832,74.80916,100,6.10687,12.21374,40.45802,81.67939,97.70992,0.7633588,19.84733,46.56489,73.28244,100,2.290076,25.19084,54.96183,77.8626,96.94656,1.526718,23.66412,47.32824,68.70229,99.23664,2.290076,24.42748,52.67176,76.33588,100,3.053435,32.82443,58.01527,81.67939,98.47328,0.7633588,16.03053,36.64122,55.72519,95.41985,0.2,0.15385,0.26154,0.3,0.19231,0.15385,0.20769,0.20769,0.19231,0.31538,0.16154,0.18462,0.10769,0.015385,0.16923,0.25385,0.23846,0.16154,0.24615,0.3,0.10769
trpos2840.txt_allergen_2493,0.25,0.41667,0.33333,0.41667,0.5,0.083333,0.33333,0.41667,0.25,0.41667,0.5,0.083333,0.083333,0.83333,0.083333,0.33333,0.41667,0.25,0.5,0.25,0.25,25,25,25,33.33333,50,8.333333,8.333333,41.66667,83.33333,100,16.66667,16.66667,58.33333,66.66667,75,8.333333,8.333333,41.66667,83.33333,100,16.66667,16.66667,50,58.33333,75,33.33333,33.33333,33.33333,33.33333,33.33333,16.66667,16.66667,58.33333,66.66667,75,8.333333,8.333333,41.66667,83.33333,100,25,25,25,33.33333,50,8.333333,8.333333,41.66667,83.33333,100,16.66667,16.66667,50,58.33333,75,33.33333,33.33333,33.33333,33.33333,33.33333,33.33333,33.33333,33.33333,33.33333,33.33333,8.333333,16.66667,58.33333,75,100,50,50,50,50,50,25,25,33.33333,50,100,16.66667,16.66667,58.33333,66.66667,83.33333,8.333333,8.333333,8.333333,41.66667,91.66667,8.333333,8.333333,58.33333,66.66667,100,25,25,25,33.33333,50,41.66667,41.66667,41.66667,83.33333,91.66667,0.18182,0.18182,0.18182,0.27273,0.090909,0.090909,0.18182,0.18182,0.18182,0.27273,0.090909,0.090909,0.18182,0,0.18182,0.18182,0.27273,0.18182,0.18182,0.18182,0.18182
trpos2840.txt_allergen_694,0.38365,0.53333,0.083019,0.47044,0.40881,0.12075,0.15094,0.46038,0.38868,0.34717,0.53208,0.12075,0.028931,0.94843,0.022642,0.45912,0.14969,0.39119,0.30063,0.38365,0.31572,0.3773585,26.91824,50.06289,73.45912,100,0.2515723,27.42138,51.06918,76.3522,99.74843,0.1257862,5.157233,12.7044,72.20126,99.49686,0.2515723,25.91195,50.31447,75.59748,99.74843,0.6289308,24.27673,49.0566,72.57862,100,0.1257862,19.49686,50.56604,79.1195,99.87421,0.1257862,11.69811,42.51572,75.34591,99.49686,0.2515723,27.04403,50.81761,75.59748,99.74843,0.3773585,26.91824,51.19497,73.96226,100,0.2515723,26.28931,50.9434,76.3522,99.74843,0.6289308,24.65409,48.67925,73.45912,100,0.1257862,19.49686,50.56604,79.1195,99.87421,0.3773585,7.924528,32.95597,62.64151,99.87421,0.1257862,26.28931,50.56604,74.96855,100,2.767296,4.27673,10.31447,65.03145,99.24528,0.1257862,24.15094,51.32075,74.71698,100,0.754717,13.08176,44.65409,73.08176,99.74843,2.893082,28.1761,49.93711,74.84277,99.62264,0.2515723,19.24528,46.28931,74.59119,99.49686,0.3773585,26.91824,50.06289,73.45912,100,0.1257862,25.78616,51.06918,75.97484,99.74843,0.40932,0.062972,0.059194,0.42947,0.096977,0.065491,0.11587,0.071788,0.4005,0.46222,0.054156,0.10831,0.051637,0.0012594,0.044081,0.061713,0.39673,0.14232,0.32872,0.17506,0.14358
trpos2840.txt_allergen_2178,0.27068,0.41353,0.31579,0.42105,0.36842,0.21053,0.34586,0.35338,0.30075,0.3609,0.42857,0.21053,0.067669,0.81955,0.11278,0.40602,0.28571,0.30827,0.48872,0.27068,0.2406,3.007519,23.30827,43.60902,75.93985,98.49624,1.503759,24.06015,48.1203,69.17293,99.24812,0.7518797,21.05263,51.8797,78.19549,100,1.503759,23.30827,47.36842,69.92481,99.24812,3.007519,25.56391,54.13534,80.45113,100,0.7518797,26.31579,45.86466,66.91729,95.48872,0.7518797,21.05263,54.13534,78.94737,100,1.503759,24.81203,48.1203,69.17293,99.24812,3.007519,22.55639,43.60902,73.68421,98.49624,1.503759,21.80451,47.36842,69.17293,99.24812,3.007519,27.81955,51.8797,81.95489,100,0.7518797,26.31579,45.86466,66.91729,95.48872,33.83459,40.6015,64.66165,66.91729,92.4812,0.7518797,24.06015,48.87218,74.43609,100,6.015038,10.52632,41.35338,81.95489,97.74436,0.7518797,19.54887,47.36842,72.93233,100,2.255639,25.56391,55.6391,78.19549,96.99248,1.503759,24.06015,45.11278,69.17293,99.24812,2.255639,25.56391,53.38346,75.18797,100,3.007519,23.30827,43.60902,75.93985,98.49624,0.7518797,22.55639,39.84962,68.42105,95.48872,0.22727,0.16667,0.25758,0.34091,0.14394,0.18182,0.20455,0.2197,0.20455,0.33333,0.12121,0.20455,0.090909,0.015152,0.16667,0.19697,0.25758,0.18182,0.2803,0.25758,0.11364
